name,specialty,category,phone,address,latitude,longitude,source_url
د. ولاء حمزاوى,جلدية,طبيب أمراض جلدية,01022275088,Vectoria,31.1355715,29.822168,https://www.google.com/maps/place/%D8%AF.+%D9%88%D9%84%D8%A7%D8%A1+%D8%AD%D9%85%D8%B2%D8%A7%D9%88%D9%89%E2%80%AD/data=!4m7!3m6!1s0x14f5ea9047dce8a1:0x1989b1d40be043eb!8m2!3d31.1355715!4d29.822168!16s%2Fg%2F11g0464y3b!19sChIJoejcR5Dq9RQR60PgC9SxiRk?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
د/إيمان عبدالمنعم _استشارى الأمراض الجلدية والتناسلية,جلدية,طبيب أمراض جلدية,01113815474,14 Chompolion St,31.2226334,29.9455883,https://www.google.com/maps/place/%D8%AF%2F%D8%A5%D9%8A%D9%85%D8%A7%D9%86+%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%85%D9%86%D8%B9%D9%85+_%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D9%89+%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D8%A7%D8%B6+%D8%A7%D9%84%D8%AC%D9%84%D8%AF%D9%8A%D8%A9+%D9%88%D8%A7%D9%84%D8%AA%D9%86%D8%A7%D8%B3%D9%84%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x14f5c3f2dc8b7877:0x7d4a6b05b6c1d88b!8m2!3d31.2226334!4d29.9455883!16s%2Fg%2F11qrlnpdx9!19sChIJd3iL3PLD9RQRi9jBtgVrSn0?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
د/دينا راضي..أخصائي الامراض الجلدية و التجميل,جلدية,طبيب أمراض جلدية,01013156031,"Madina Women Hospital, Smoha Sq.",31.2103579,29.9388437,https://www.google.com/maps/place/%D8%AF%2F%D8%AF%D9%8A%D9%86%D8%A7+%D8%B1%D8%A7%D8%B6%D9%8A..%D8%A3%D8%AE%D8%B5%D8%A7%D8%A6%D9%8A+%D8%A7%D9%84%D8%A7%D9%85%D8%B1%D8%A7%D8%B6+%D8%A7%D9%84%D8%AC%D9%84%D8%AF%D9%8A%D8%A9+%D9%88+%D8%A7%D9%84%D8%AA%D8%AC%D9%85%D9%8A%D9%84%E2%80%AD/data=!4m7!3m6!1s0x14f5c5dbb102eda5:0x9033160810196c39!8m2!3d31.2103579!4d29.9388437!16s%2Fg%2F11j4y0b5n_!19sChIJpe0CsdvF9RQROWwZEAgWM5A?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
د/مصطفى نبيل زغلول/أخصائى الأمراض الجلدية والتجميل وطب أمراض الذكورة بالقوات المسلحة,جلدية,طبيب أمراض جلدية,01271259306,59 Omar Lotfy,31.2146778,29.9259422,https://www.google.com/maps/place/%D8%AF%2F%D9%85%D8%B5%D8%B7%D9%81%D9%89+%D9%86%D8%A8%D9%8A%D9%84+%D8%B2%D8%BA%D9%84%D9%88%D9%84%2F%D8%A3%D8%AE%D8%B5%D8%A7%D8%A6%D9%89+%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D8%A7%D8%B6+%D8%A7%D9%84%D8%AC%D9%84%D8%AF%D9%8A%D8%A9+%D9%88%D8%A7%D9%84%D8%AA%D8%AC%D9%85%D9%8A%D9%84+%D9%88%D8%B7%D8%A8+%D8%A3%D9%85%D8%B1%D8%A7%D8%B6+%D8%A7%D9%84%D8%B0%D9%83%D9%88%D8%B1%D8%A9+%D8%A8%D8%A7%D9%84%D9%82%D9%88%D8%A7%D8%AA+%D8%A7%D9%84%D9%85%D8%B3%D9%84%D8%AD%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x14f5c5bca226d95f:0x5e0ac466a0ee2d37!8m2!3d31.2146778!4d29.9259422!16s%2Fg%2F11h06bq_sd!19sChIJX9kmorzF9RQRNy3uoGbECl4?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور / عادل عبد الفتاح,جلدية,طبيب أمراض جلدية,034352844,Al Bitash,31.120247,29.7873059,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%2F+%D8%B9%D8%A7%D8%AF%D9%84+%D8%B9%D8%A8%D8%AF+%D8%A7%D9%84%D9%81%D8%AA%D8%A7%D8%AD%E2%80%AD/data=!4m7!3m6!1s0x14f5c357a2b14411:0x8e35550a57ca9c6f!8m2!3d31.120247!4d29.7873059!16s%2Fg%2F11rv1xngct!19sChIJEUSxolfD9RQRb5zKVwpVNY4?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور أحمد حسن إبراهيم استشاري الجلدية والليزر والتجميل الورديان,جلدية,طبيب أمراض جلدية,01141341475,,31.1679144,29.870428,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%A3%D8%AD%D9%85%D8%AF+%D8%AD%D8%B3%D9%86+%D8%A5%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85+%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D9%8A+%D8%A7%D9%84%D8%AC%D9%84%D8%AF%D9%8A%D8%A9+%D9%88%D8%A7%D9%84%D9%84%D9%8A%D8%B2%D8%B1+%D9%88%D8%A7%D9%84%D8%AA%D8%AC%D9%85%D9%8A%D9%84+%D8%A7%D9%84%D9%88%D8%B1%D8%AF%D9%8A%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x14f5c1854ed27915:0xdf1c3658cb311a75!8m2!3d31.1679144!4d29.870428!16s%2Fg%2F11cny1g7qx!19sChIJFXnSToXB9RQRdRoxy1g2HN8?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور أحمد دويدار,جلدية,طبيب أمراض جلدية,,15 El-Shohada,31.2000873,29.8969997,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%A3%D8%AD%D9%85%D8%AF+%D8%AF%D9%88%D9%8A%D8%AF%D8%A7%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x14f5c3ee54ec20d9:0x8b5beeb0121d1890!8m2!3d31.2000873!4d29.8969997!16s%2Fg%2F1trqdk46!19sChIJ2SDsVO7D9RQRkBgdErDuW4s?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور إبراهيم فـرج استشاري الجلدية والتناسلية والذكورة وتجميل الجلد عيادة العجمي,جلدية,طبيب أمراض جلدية,01273547788,"صيدلية نهى, العجمي الطريق الرئيسي الاسكندريه مطروح أمام سنتر بولا للعب الأطفال أعلى, Al Daresa",31.1025484,29.7772223,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%A5%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85+%D9%81%D9%80%D8%B1%D8%AC+%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D9%8A+%D8%A7%D9%84%D8%AC%D9%84%D8%AF%D9%8A%D8%A9+%D9%88%D8%A7%D9%84%D8%AA%D9%86%D8%A7%D8%B3%D9%84%D9%8A%D8%A9+%D9%88%D8%A7%D9%84%D8%B0%D9%83%D9%88%D8%B1%D8%A9+%D9%88%D8%AA%D8%AC%D9%85%D9%8A%D9%84+%D8%A7%D9%84%D8%AC%D9%84%D8%AF+%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%A7%D9%84%D8%B9%D8%AC%D9%85%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x14f595781d960695:0xbc97bc9d66339a48!8m2!3d31.1025484!4d29.7772223!16s%2Fg%2F11tc4p197j!19sChIJlQaWHXiV9RQRSJozZp28l7w?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور إبراهيم فـرج استشاري الجلدية والتناسلية والذكورة وتجميل الجلد عيادة جناكليس,جلدية,طبيب أمراض جلدية,01212014514,"مؤسسة السَلّاَبْ, جناكليس 633 شارع أبو قير أبراج الزراعيين برج رقم ثلاثة, حارة إمام",31.2419711,29.9685201,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%A5%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85+%D9%81%D9%80%D8%B1%D8%AC+%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D9%8A+%D8%A7%D9%84%D8%AC%D9%84%D8%AF%D9%8A%D8%A9+%D9%88%D8%A7%D9%84%D8%AA%D9%86%D8%A7%D8%B3%D9%84%D9%8A%D8%A9+%D9%88%D8%A7%D9%84%D8%B0%D9%83%D9%88%D8%B1%D8%A9+%D9%88%D8%AA%D8%AC%D9%85%D9%8A%D9%84+%D8%A7%D9%84%D8%AC%D9%84%D8%AF+%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%AC%D9%86%D8%A7%D9%83%D9%84%D9%8A%D8%B3%E2%80%AD/data=!4m7!3m6!1s0x14f5c5007a8ad171:0xd1b1ec1adae184c!8m2!3d31.2419711!4d29.9685201!16s%2Fg%2F11td4d34ql!19sChIJcdGKegDF9RQRTBiurcEeGw0?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور السيد سلامه,جلدية,طبيب أمراض جلدية,01223585156,"6V3J+7PQ, ش سيد",31.2032125,29.8818581,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%A7%D9%84%D8%B3%D9%8A%D8%AF+%D8%B3%D9%84%D8%A7%D9%85%D9%87%E2%80%AD/data=!4m7!3m6!1s0x14f5c3e280cd3897:0xfbd9b0bf526f5a68!8m2!3d31.2032125!4d29.8818581!16s%2Fg%2F11h70j8sfv!19sChIJlzjNgOLD9RQRaFpvUr-w2fs?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور جمال الحداد استشارى الجلديه وترميم الجلد والبشره والليزر الاسكندريه القاهره الكويت Dermatologist,جلدية,طبيب أمراض جلدية,01025252224,31 Victor Amanoiel Square,31.2150185,29.9452765,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%AC%D9%85%D8%A7%D9%84+%D8%A7%D9%84%D8%AD%D8%AF%D8%A7%D8%AF+%D8%A7%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1%D9%89+%D8%A7%D9%84%D8%AC%D9%84%D8%AF%D9%8A%D9%87+%D9%88%D8%AA%D8%B1%D9%85%D9%8A%D9%85+%D8%A7%D9%84%D8%AC%D9%84%D8%AF+%D9%88%D8%A7%D9%84%D8%A8%D8%B4%D8%B1%D9%87+%D9%88%D8%A7%D9%84%D9%84%D9%8A%D8%B2%D8%B1+%D8%A7%D9%84%D8%A7%D8%B3%D9%83%D9%86%D8%AF%D8%B1%D9%8A%D9%87+%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D9%87+%D8%A7%D9%84%D9%83%D9%88%D9%8A%D8%AA+Dermatologist%E2%80%AD/data=!4m7!3m6!1s0x14f5c4914ccdf34f:0x716aad848a2ff591!8m2!3d31.2150185!4d29.9452765!16s%2Fg%2F11d_9hls70!19sChIJT_PNTJHE9RQRkfUvioStanE?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور جمعة السقا,جلدية,طبيب أمراض جلدية,01020884666,El-Salam Mosque,31.1967011,29.9389079,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%AC%D9%85%D8%B9%D8%A9+%D8%A7%D9%84%D8%B3%D9%82%D8%A7%E2%80%AD/data=!4m7!3m6!1s0x14f5c37caecc7b35:0x4a2a17ff67f214d2!8m2!3d31.1967011!4d29.9389079!16s%2Fg%2F11fm4bjwg9!19sChIJNXvMrnzD9RQR0hTyZ_8XKko?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور طارق دغيم,جلدية,طبيب أمراض جلدية,035276257,"فوق حلواني خاموس الجديد على الترام مباشرة, ١٤٠ Omar Lotfy",31.2166168,29.9295443,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%B7%D8%A7%D8%B1%D9%82+%D8%AF%D8%BA%D9%8A%D9%85%E2%80%AD/data=!4m7!3m6!1s0x14f5dacfbb2cf453:0xbd4e084121ea7f36!8m2!3d31.2166168!4d29.9295443!16s%2Fg%2F11h5rzphx7!19sChIJU_Qsu8_a9RQRNn_qIUEITr0?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتور نبيل عبد السلام,جلدية,طبيب أمراض جلدية,01224437546,"5VWR+VH3, El-Tahrir Square",31.1971422,29.8914087,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D9%86%D8%A8%D9%8A%D9%84+%D8%B9%D8%A8%D8%AF+%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85%E2%80%AD/data=!4m7!3m6!1s0x14f5c3e66c880043:0xc1fa0a17f22ba36c!8m2!3d31.1971422!4d29.8914087!16s%2Fg%2F11h4fjl83d!19sChIJQwCIbObD9RQRbKMr8hcK-sE?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتورة إيمان محمد حسن,جلدية,طبيب أمراض جلدية,035444005,6WFR+8M6، امام المنطقه الشماليه العسكريه ، شارع المشير احمد إسماعيل، حي,31.2232994,29.941646,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1%D8%A9+%D8%A5%D9%8A%D9%85%D8%A7%D9%86+%D9%85%D8%AD%D9%85%D8%AF+%D8%AD%D8%B3%D9%86%E2%80%AD/data=!4m7!3m6!1s0x14f5c4ed19899ba3:0x2b17163910e60d20!8m2!3d31.2232994!4d29.941646!16s%2Fg%2F11h7dtks9r!19sChIJo5uJGe3E9RQRIA3mEDkWFys?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتورة سالى إبراهيم الزمراني,جلدية,طبيب أمراض جلدية,034277019,٣٥ ش محمود حسن فهمي برج العشري الدور الأول خلف مدرسة صلاح سالم، خلف كوبري، ش Abou Quer,31.2097837,29.9326913,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1%D8%A9+%D8%B3%D8%A7%D9%84%D9%89+%D8%A5%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85+%D8%A7%D9%84%D8%B2%D9%85%D8%B1%D8%A7%D9%86%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x14f5c483f018ba2d:0x926bb51a4a9dd0f1!8m2!3d31.2097837!4d29.9326913!16s%2Fg%2F11fkx654q7!19sChIJLboY8IPE9RQR8dCdShq1a5I?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتورة فيبى أمير رياض,جلدية,طبيب أمراض جلدية,01223451679,"6W7G+43R, Mamfeis",31.212866,29.9251292,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1%D8%A9+%D9%81%D9%8A%D8%A8%D9%89+%D8%A3%D9%85%D9%8A%D8%B1+%D8%B1%D9%8A%D8%A7%D8%B6%E2%80%AD/data=!4m7!3m6!1s0x14f5c47d00bd0515:0x72205400c384959!8m2!3d31.212866!4d29.9251292!16s%2Fg%2F11h6nhwtbh!19sChIJFQW9AH3E9RQRWUk4DEAFIgc?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتورة مروى محمد مصطفى,جلدية,طبيب أمراض جلدية,035904477,6W7G+M4F، شارع عمر لطفي,31.2141795,29.9252923,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1%D8%A9+%D9%85%D8%B1%D9%88%D9%89+%D9%85%D8%AD%D9%85%D8%AF+%D9%85%D8%B5%D8%B7%D9%81%D9%89%E2%80%AD/data=!4m7!3m6!1s0x14f5c47d22105b29:0x59030e6b28517f75!8m2!3d31.2141795!4d29.9252923!16s%2Fg%2F11h110lwyt!19sChIJKVsQIn3E9RQRdX9RKGsOA1k?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتورة مريم عبد العزيز أخصائية الأمراض الجلدية والتجميل والليزر,جلدية,طبيب أمراض جلدية,01200506765,Al Haded We Al Soulb,31.0932046,29.7603466,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1%D8%A9+%D9%85%D8%B1%D9%8A%D9%85+%D8%B9%D8%A8%D8%AF+%D8%A7%D9%84%D8%B9%D8%B2%D9%8A%D8%B2+%D8%A3%D8%AE%D8%B5%D8%A7%D8%A6%D9%8A%D8%A9+%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D8%A7%D8%B6+%D8%A7%D9%84%D8%AC%D9%84%D8%AF%D9%8A%D8%A9+%D9%88%D8%A7%D9%84%D8%AA%D8%AC%D9%85%D9%8A%D9%84+%D9%88%D8%A7%D9%84%D9%84%D9%8A%D8%B2%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x14f595003a0d34e5:0x282bc415c1f55903!8m2!3d31.0932046!4d29.7603466!16s%2Fg%2F11wwztldz1!19sChIJ5TQNOgCV9RQRA1n1wRXEKyg?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتورة منال علم الدين,جلدية,طبيب أمراض جلدية,01204889948,"330شارع ملك حفني بحري, Mogamaa Meyami",31.265765,30.0010525,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1%D8%A9+%D9%85%D9%86%D8%A7%D9%84+%D8%B9%D9%84%D9%85+%D8%A7%D9%84%D8%AF%D9%8A%D9%86%E2%80%AD/data=!4m7!3m6!1s0x14f5da9ef05ccaf3:0xb2169a799c2e5ffc!8m2!3d31.265765!4d30.0010525!16s%2Fg%2F11h70j7h5k!19sChIJ88pc8J7a9RQR_F8unHmaFrI?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتورة نرمين محمد أبوشوشة,جلدية,طبيب أمراض جلدية,035718200,سيدي بشر شارع جمال عبد الناصر، حى المنتزة,31.2578546,29.9870612,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1%D8%A9+%D9%86%D8%B1%D9%85%D9%8A%D9%86+%D9%85%D8%AD%D9%85%D8%AF+%D8%A3%D8%A8%D9%88%D8%B4%D9%88%D8%B4%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x14f5daba3e002a95:0xd3acc2a98eae81ea!8m2!3d31.2578546!4d29.9870612!16s%2Fg%2F11h5vclmhc!19sChIJlSoAPrra9RQR6oGujqnCrNM?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
دكتوره يسرا محمد محى الدين,جلدية,طبيب أمراض جلدية,033951010,"الروماني، ٧٣ شارع فؤاد -عماره دلتا الفراعنه -اعلي البنك العربي الافريقي- الدور الاول شارع فؤاد قبل, Al Mothaf",31.1988137,29.9086987,https://www.google.com/maps/place/%D8%AF%D9%83%D8%AA%D9%88%D8%B1%D9%87+%D9%8A%D8%B3%D8%B1%D8%A7+%D9%85%D8%AD%D9%85%D8%AF+%D9%85%D8%AD%D9%89+%D8%A7%D9%84%D8%AF%D9%8A%D9%86%E2%80%AD/data=!4m7!3m6!1s0x14f5c462811eb73d:0x3a94e11b0815fab4!8m2!3d31.1988137!4d29.9086987!16s%2Fg%2F11h3sn473c!19sChIJPbcegWLE9RQRtPoVCBvhlDo?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عيادة الجلدية والتناسلية والتغذية العلاجية د/على عطيه على,جلدية,طبيب أمراض جلدية,01228297510,"4QCP+HJ6، شارع البيطاش الرئيسي أمام مطعم أسماك البحر, Al Bitash",31.1214071,29.7865282,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%A7%D9%84%D8%AC%D9%84%D8%AF%D9%8A%D8%A9+%D9%88%D8%A7%D9%84%D8%AA%D9%86%D8%A7%D8%B3%D9%84%D9%8A%D8%A9+%D9%88%D8%A7%D9%84%D8%AA%D8%BA%D8%B0%D9%8A%D8%A9+%D8%A7%D9%84%D8%B9%D9%84%D8%A7%D8%AC%D9%8A%D8%A9+%D8%AF%2F%D8%B9%D9%84%D9%89+%D8%B9%D8%B7%D9%8A%D9%87+%D8%B9%D9%84%D9%89%E2%80%AD/data=!4m7!3m6!1s0x14f5952c8efb3517:0xe9f62d175251ad00!8m2!3d31.1214071!4d29.7865282!16s%2Fg%2F11hyfj7sjt!19sChIJFzX7jiyV9RQRAK1RUhct9uk?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عيادة الدكتور احمد ياقوت,جلدية,طبيب أمراض جلدية,,35 Ibn Al Khatab,31.1898961,29.9040871,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%A7%D9%84%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D8%A7%D8%AD%D9%85%D8%AF+%D9%8A%D8%A7%D9%82%D9%88%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x14f5c300768b27f9:0x70e9289b39045e46!8m2!3d31.1898961!4d29.9040871!16s%2Fg%2F11yfk1c5bq!19sChIJ-SeLdgDD9RQRRl4EOZso6XA?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عيادة الدكتور نبيل عبد السلام,جلدية,طبيب أمراض جلدية,,Al Bitash,31.1855725,29.8813951,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%A7%D9%84%D8%AF%D9%83%D8%AA%D9%88%D8%B1+%D9%86%D8%A8%D9%8A%D9%84+%D8%B9%D8%A8%D8%AF+%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85%E2%80%AD/data=!4m7!3m6!1s0x14f5c10050625d13:0x1962f376a45abf81!8m2!3d31.1855725!4d29.8813951!16s%2Fg%2F11wr2tzzbp!19sChIJE11iUADB9RQRgb9apHbzYhk?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عيادة الدكتورة نهي مراد للأمراض الجلدية والعلاج التجميلي للبشرة والشعر,جلدية,طبيب أمراض جلدية,01120168809,"٢٧٨, El-Gaish Rd",31.2364849,29.9507818,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%A7%D9%84%D8%AF%D9%83%D8%AA%D9%88%D8%B1%D8%A9+%D9%86%D9%87%D9%8A+%D9%85%D8%B1%D8%A7%D8%AF+%D9%84%D9%84%D8%A3%D9%85%D8%B1%D8%A7%D8%B6+%D8%A7%D9%84%D8%AC%D9%84%D8%AF%D9%8A%D8%A9+%D9%88%D8%A7%D9%84%D8%B9%D9%84%D8%A7%D8%AC+%D8%A7%D9%84%D8%AA%D8%AC%D9%85%D9%8A%D9%84%D9%8A+%D9%84%D9%84%D8%A8%D8%B4%D8%B1%D8%A9+%D9%88%D8%A7%D9%84%D8%B4%D8%B9%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x14f5c4e09e1615a3:0xbd0f1627f43dbeac!8m2!3d31.2364849!4d29.9507818!16s%2Fg%2F11c52xrqb5!19sChIJoxUWnuDE9RQRrL499CcWD70?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عيادة د أماني نجيب للأمراض الجلدية والتجميل,جلدية,طبيب أمراض جلدية,01029008874,7294+V7J,31.2697091,30.0056376,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%AF+%D8%A3%D9%85%D8%A7%D9%86%D9%8A+%D9%86%D8%AC%D9%8A%D8%A8+%D9%84%D9%84%D8%A3%D9%85%D8%B1%D8%A7%D8%B6+%D8%A7%D9%84%D8%AC%D9%84%D8%AF%D9%8A%D8%A9+%D9%88%D8%A7%D9%84%D8%AA%D8%AC%D9%85%D9%8A%D9%84%E2%80%AD/data=!4m7!3m6!1s0x14f5d10019751237:0xab758c150e694df2!8m2!3d31.2697091!4d30.0056376!16s%2Fg%2F11y_2fxzy8!19sChIJNxJ1GQDR9RQR8k1pDhWMdas?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عيادة د مجدى عشماوى,جلدية,طبيب أمراض جلدية,,78 مسجد الايمان,31.0062465,29.8077016,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%AF+%D9%85%D8%AC%D8%AF%D9%89+%D8%B9%D8%B4%D9%85%D8%A7%D9%88%D9%89%E2%80%AD/data=!4m7!3m6!1s0x14f5ed00673ac5cf:0xedb7dd701e8cd0f!8m2!3d31.0062465!4d29.8077016!16s%2Fg%2F11zdbsrc22!19sChIJz8U6ZwDt9RQRD83oAdd92w4?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عيادة د. منال مجدي غانم,جلدية,طبيب أمراض جلدية,01070874335,14 ش Kamal El-Deen Salah,31.2119318,29.9412393,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%AF.+%D9%85%D9%86%D8%A7%D9%84+%D9%85%D8%AC%D8%AF%D9%8A+%D8%BA%D8%A7%D9%86%D9%85%E2%80%AD/data=!4m7!3m6!1s0x14f5c5522f59af31:0x4f80c731ad77e431!8m2!3d31.2119318!4d29.9412393!16s%2Fg%2F11yz1p7zl4!19sChIJMa9ZL1LF9RQRMeR3rTHHgE8?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
عيادة د. نرمين ابو شوشة,جلدية,طبيب أمراض جلدية,01001840460,"33 ش زهران رشدى, خلف مصر للطيران",31.2375448,29.9622617,https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%AF.+%D9%86%D8%B1%D9%85%D9%8A%D9%86+%D8%A7%D8%A8%D9%88+%D8%B4%D9%88%D8%B4%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x14f5c527fe364b6f:0xe7b9bab283c2af97!8m2!3d31.2375448!4d29.9622617!16s%2Fg%2F11fl7b4hws!19sChIJb0s2_ifF9RQRl6_Cg7K6uec?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
